arrival_time,capacity,company_name,date,destination,flying_class,flying_number,flying_type,source,ticket_price
14:35,موجود,Aseman,یکشنبه 15 مرداد,THR,737Y,645,با ضمانت-سیستمی,BND,"1,696,700"
07:30,موجود,Zagros,یکشنبه 15 مرداد,THR,MD8TOR,4058,با ضمانت-خدمات گردشگری,BND,"2,157,800"
08:15,موجود,Varesh,یکشنبه 15 مرداد,THR,735TOR,5817,با ضمانت-خدمات گردشگری,BND,"2,157,800"
21:45,موجود,Varesh,یکشنبه 15 مرداد,THR,735TOR,5815,با ضمانت-خدمات گردشگری,BND,"2,157,800"
22:40,موجود,Zagros,یکشنبه 15 مرداد,THR,MD8TOR,4018,با ضمانت-خدمات گردشگری,BND,"2,157,800"
14:35,موجود,Aseman,یکشنبه 15 مرداد,THR,737D,645,با ضمانت-سیستمی بیزنس,BND,"3,499,300"
14:40,موجود,Karun,شنبه 14 مرداد,THR,100TOR,2647,با ضمانت-خدمات گردشگری,BND,"2,070,000"
21:45,موجود,Varesh,شنبه 14 مرداد,THR,735TOR,5815,با ضمانت-خدمات گردشگری,BND,"2,157,800"
22:45,موجود,Zagros,شنبه 14 مرداد,THR,MD8TOR,4018,با ضمانت-خدمات گردشگری,BND,"2,157,800"
14:40,موجود,Karun,شنبه 14 مرداد,THR,100TOR,2647,با ضمانت-خدمات گردشگری,BND,"2,190,000"
23:50,9,Caspian,جمعه 13 مرداد,THR,Y,6961,,BND,"1,696,700"
23:50,9,Caspian,جمعه 13 مرداد,THR,TOR,6961,با ضمانت-خدمات گردشگری,BND,"1,772,300"
20:45,موجود,Varesh,جمعه 13 مرداد,THR,735TOR,5815,با ضمانت-خدمات گردشگری,BND,"2,157,800"
22:45,موجود,Zagros,جمعه 13 مرداد,THR,MD8TOR,4018,با ضمانت-خدمات گردشگری,BND,"2,157,800"
22:45,موجود,Zagros,پنج شنبه 12 مرداد,THR,MD8LO,4018,با ضمانت-سیستمی,BND,"1,637,100"
21:45,موجود,Varesh,پنج شنبه 12 مرداد,THR,735TOR,5815,با ضمانت-خدمات گردشگری,BND,"2,157,800"
22:45,موجود,Zagros,پنج شنبه 12 مرداد,THR,MD8TOR,4018,با ضمانت-خدمات گردشگری,BND,"2,157,800"
07:30,موجود,Zagros,چهارشنبه 11 مرداد,THR,MD8TOR,4058,با ضمانت-خدمات گردشگری,BND,"2,157,800"
14:00,موجود,Varesh,چهارشنبه 11 مرداد,THR,735TOR,5817,با ضمانت-خدمات گردشگری,BND,"2,157,800"
22:40,موجود,Zagros,چهارشنبه 11 مرداد,THR,MD8TOR,4018,با ضمانت-خدمات گردشگری,BND,"2,157,800"
22:40,موجود,Zagros,سه شنبه 10 مرداد,THR,MD8TOR,4018,با ضمانت-خدمات گردشگری,BND,"2,157,800"
08:50,موجود,Mahan,چهارشنبه 01 شهریور,THR,E,1094,,BND,"1,535,397"
18:25,موجود,Iranair,چهارشنبه 01 شهریور,THR,F-100Y,459,با ضمانت-سیستمی,BND,"1,696,500"
08:50,موجود,Mahan,چهارشنبه 01 شهریور,THR,310-EQV-DOMY_D,1094,با ضمانت-سیستمی,BND,"1,696,700"
20:45,8,Airtour,چهارشنبه 01 شهریور,THR,MD82Y,913,با ضمانت-سیستمی,BND,"1,696,700"
08:50,موجود,Mahan,چهارشنبه 01 شهریور,THR,310-EQV-DOMC_D,1094,با ضمانت-سیستمی بیزنس,BND,"3,257,800"
17:25,موجود,Iranair,دوشنبه 30 مرداد,THR,F-100Y,459,با ضمانت-سیستمی,BND,"1,696,500"
09:00,9,Airtour,دوشنبه 30 مرداد,THR,MD82Y,933,با ضمانت-سیستمی,BND,"1,696,700"
16:45,موجود,Qeshm,دوشنبه 30 مرداد,THR,100A,1221,با ضمانت-سیستمی,BND,"1,696,700"
17:25,موجود,Iranair,شنبه 28 مرداد,THR,F-100Y,459,با ضمانت-سیستمی,BND,"1,696,500"
22:15,موجود,Mahan,شنبه 28 مرداد,THR,310-EQV-DOMY_D,4592,با ضمانت-سیستمی,BND,"1,696,700"
22:15,9,Mahan,شنبه 28 مرداد,THR,AIRBUS310B,4592,,BND,"1,696,700"
22:15,9,Mahan,شنبه 28 مرداد,THR,B,4592,,BND,"1,696,700"
14:40,موجود,Karun,شنبه 28 مرداد,THR,100TOR,2647,با ضمانت-خدمات گردشگری,BND,"2,070,000"
14:40,موجود,Karun,شنبه 28 مرداد,THR,100TOR,2647,با ضمانت-خدمات گردشگری,BND,"2,190,000"
22:15,موجود,Mahan,شنبه 28 مرداد,THR,310-EQV-DOMC_D,4592,با ضمانت-سیستمی بیزنس,BND,"3,257,800"
16:45,موجود,Qeshm,پنج شنبه 26 مرداد,THR,100A,1221,با ضمانت-سیستمی,BND,"1,696,700"
18:25,موجود,Iranair,چهارشنبه 25 مرداد,THR,F-100Y,459,با ضمانت-سیستمی,BND,"1,696,500"
08:50,موجود,Mahan,چهارشنبه 25 مرداد,THR,310-EQV-DOMY_D,1094,با ضمانت-سیستمی,BND,"1,696,700"
20:45,9,Airtour,چهارشنبه 25 مرداد,THR,MD82Y,913,با ضمانت-سیستمی,BND,"1,696,700"
08:50,موجود,Mahan,چهارشنبه 25 مرداد,THR,310-EQV-DOMC_D,1094,با ضمانت-سیستمی بیزنس,BND,"3,257,800"
17:25,موجود,Iranair,دوشنبه 23 مرداد,THR,F-100Y,459,با ضمانت-سیستمی,BND,"1,696,500"
09:00,9,Airtour,دوشنبه 23 مرداد,THR,MD82Y,933,با ضمانت-سیستمی,BND,"1,696,700"
16:45,موجود,Qeshm,دوشنبه 23 مرداد,THR,100A,1221,با ضمانت-سیستمی,BND,"1,696,700"
09:50,8,Sepehran,چهارشنبه 18 مرداد,MHD,Y,4342,,BND,"1,813,900"
13:50,6,Sepehran,سه شنبه 17 مرداد,MHD,Y,4342,,BND,"1,813,900"
19:30,8,DUBAI,شنبه 18 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 18 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,7,DUBAI,دوشنبه 06 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,7,DUBAI,دوشنبه 06 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,دوشنبه 06 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,یکشنبه 22 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,8,DUBAI,یکشنبه 22 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,یکشنبه 22 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 21 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,8,DUBAI,شنبه 21 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 21 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,6,DUBAI,جمعه 20 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,8,DUBAI,جمعه 20 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,جمعه 20 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 19 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
16:00,8,DUBAI,پنج شنبه 19 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 19 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 18 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,8,DUBAI,چهارشنبه 18 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 18 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:00,6,DUBAI,سه شنبه 17 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:00,8,DUBAI,سه شنبه 17 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:00,8,DUBAI,سه شنبه 17 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,6,DUBAI,دوشنبه 16 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,8,DUBAI,دوشنبه 16 مرداد,DXB,Y,244,چارتری,BND,"5,391,018"
19:30,8,DUBAI,دوشنبه 16 مرداد,DXB,Y,244,چارتری,BND,"5,441,700"
19:30,8,DUBAI,دوشنبه 16 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,463,700"
19:30,8,DUBAI,دوشنبه 16 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,دوشنبه 16 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,9,DUBAI,دوشنبه 16 مرداد,DXB,N,244,چارتری,BND,"10,793,300"
19:30,6,DUBAI,یکشنبه 15 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,7,DUBAI,یکشنبه 15 مرداد,DXB,Y,244,چارتری,BND,"5,489,036"
19:30,7,DUBAI,یکشنبه 15 مرداد,DXB,Y,244,چارتری,BND,"5,540,640"
19:30,7,DUBAI,یکشنبه 15 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,562,640"
19:30,6,DUBAI,یکشنبه 15 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,600,000"
19:30,8,DUBAI,یکشنبه 15 مرداد,DXB,Y,244,چارتری,BND,"5,600,000"
19:30,9,DUBAI,یکشنبه 15 مرداد,DXB,N,244,چارتری,BND,"10,987,200"
19:30,6,DUBAI,شنبه 14 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,6,DUBAI,شنبه 14 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,600,000"
19:30,6,DUBAI,شنبه 14 مرداد,DXB,Y,244,چارتری,BND,"5,600,000"
19:30,5,DUBAI,جمعه 13 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,5,DUBAI,جمعه 13 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,600,000"
19:30,8,DUBAI,جمعه 13 مرداد,DXB,Y,244,چارتری,BND,"5,600,000"
16:00,4,DUBAI,پنج شنبه 12 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
16:00,8,DUBAI,پنج شنبه 12 مرداد,DXB,Y,244,چارتری,BND,"5,381,750"
16:00,8,DUBAI,پنج شنبه 12 مرداد,DXB,Y,244,چارتری,BND,"5,441,700"
16:00,8,DUBAI,پنج شنبه 12 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,463,700"
16:00,4,DUBAI,پنج شنبه 12 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 12 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
16:00,9,DUBAI,پنج شنبه 12 مرداد,DXB,N,244,چارتری,BND,"10,967,600"
19:30,4,DUBAI,چهارشنبه 11 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,8,DUBAI,چهارشنبه 11 مرداد,DXB,Y,244,چارتری,BND,"5,381,750"
19:30,8,DUBAI,چهارشنبه 11 مرداد,DXB,Y,244,چارتری,BND,"5,391,018"
19:30,8,DUBAI,چهارشنبه 11 مرداد,DXB,Y,244,چارتری,BND,"5,441,700"
19:30,8,DUBAI,چهارشنبه 11 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,463,700"
19:30,7,DUBAI,چهارشنبه 11 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,7,DUBAI,چهارشنبه 11 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,9,DUBAI,چهارشنبه 11 مرداد,DXB,N,244,چارتری,BND,"10,967,600"
19:00,3,DUBAI,سه شنبه 10 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:00,8,DUBAI,سه شنبه 10 مرداد,DXB,Y,244,چارتری,BND,"5,685,073"
19:00,8,DUBAI,سه شنبه 10 مرداد,DXB,Y,244,چارتری,BND,"5,738,520"
19:00,8,DUBAI,سه شنبه 10 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,760,520"
19:00,8,DUBAI,سه شنبه 10 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,800,000"
19:00,8,DUBAI,سه شنبه 10 مرداد,DXB,Y,244,چارتری,BND,"5,800,000"
19:30,1,DUBAI,دوشنبه 09 مرداد,DXB,737Y,244,چارتری,BND,"5,185,800"
19:30,8,DUBAI,دوشنبه 09 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,600,000"
19:30,8,DUBAI,دوشنبه 09 مرداد,DXB,Y,244,چارتری,BND,"5,600,000"
19:30,7,DUBAI,یکشنبه 08 مرداد,DXB,Y,244,چارتری,BND,"7,500,000"
19:30,7,DUBAI,یکشنبه 08 مرداد,DXB,B737-800Y,244,چارتری,BND,"7,500,000"
19:30,8,DUBAI,یکشنبه 05 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,یکشنبه 05 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,یکشنبه 05 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 04 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,شنبه 04 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 04 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,جمعه 03 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,جمعه 03 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,جمعه 03 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 02 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
16:00,8,DUBAI,پنج شنبه 02 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 02 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,7,DUBAI,چهارشنبه 01 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,چهارشنبه 01 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 01 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:00,6,DUBAI,سه شنبه 31 مرداد,DXB,737Y,244,چارتری,BND,"5,418,000"
19:00,8,DUBAI,سه شنبه 31 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:00,8,DUBAI,سه شنبه 31 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,7,DUBAI,دوشنبه 30 مرداد,DXB,737Y,244,چارتری,BND,"5,224,500"
19:30,8,DUBAI,دوشنبه 30 مرداد,DXB,Y,244,چارتری,BND,"5,391,018"
19:30,8,DUBAI,دوشنبه 30 مرداد,DXB,Y,244,چارتری,BND,"5,441,700"
19:30,8,DUBAI,دوشنبه 30 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,463,700"
19:30,8,DUBAI,دوشنبه 30 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,دوشنبه 30 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,6,DUBAI,یکشنبه 29 مرداد,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,یکشنبه 29 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,یکشنبه 29 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 28 مرداد,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,شنبه 28 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 28 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,7,DUBAI,جمعه 27 مرداد,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,جمعه 27 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,جمعه 27 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 26 مرداد,DXB,737Y,244,چارتری,BND,"5,418,000"
16:00,8,DUBAI,پنج شنبه 26 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 26 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 25 مرداد,DXB,Y,244,چارتری,BND,"5,381,750"
19:30,8,DUBAI,چهارشنبه 25 مرداد,DXB,Y,244,چارتری,BND,"5,391,018"
19:30,7,DUBAI,چهارشنبه 25 مرداد,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,چهارشنبه 25 مرداد,DXB,Y,244,چارتری,BND,"5,441,700"
19:30,8,DUBAI,چهارشنبه 25 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,463,700"
19:30,8,DUBAI,چهارشنبه 25 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 25 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,9,DUBAI,چهارشنبه 25 مرداد,DXB,N,244,چارتری,BND,"10,793,300"
19:00,8,DUBAI,سه شنبه 24 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:00,8,DUBAI,سه شنبه 24 مرداد,DXB,Y,244,چارتری,BND,"5,391,018"
19:00,8,DUBAI,سه شنبه 24 مرداد,DXB,Y,244,چارتری,BND,"5,441,700"
19:00,8,DUBAI,سه شنبه 24 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,463,700"
19:00,8,DUBAI,سه شنبه 24 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:00,8,DUBAI,سه شنبه 24 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,دوشنبه 23 مرداد,DXB,737Y,244,چارتری,BND,"4,953,600"
19:30,8,DUBAI,دوشنبه 23 مرداد,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,دوشنبه 23 مرداد,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,جمعه 17 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,جمعه 17 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 16 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 16 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 15 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 15 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:00,8,DUBAI,سه شنبه 14 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:00,8,DUBAI,سه شنبه 14 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,دوشنبه 13 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,دوشنبه 13 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,یکشنبه 12 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,یکشنبه 12 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 11 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,شنبه 11 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
11:55,6,Qeshm,جمعه 10 شهریور,DXB,100M,2220,با ضمانت-سیستمی,BND,"4,338,800"
11:55,موجود,Qeshm,جمعه 10 شهریور,DXB,100L,2220,با ضمانت-سیستمی,BND,"4,774,800"
11:55,موجود,Qeshm,جمعه 10 شهریور,DXB,100K,2220,با ضمانت-سیستمی,BND,"5,319,800"
19:30,8,DUBAI,جمعه 10 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,جمعه 10 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
11:55,موجود,Qeshm,جمعه 10 شهریور,DXB,100H,2220,با ضمانت-سیستمی,BND,"6,082,800"
11:55,موجود,Qeshm,جمعه 10 شهریور,DXB,100B,2220,با ضمانت-سیستمی,BND,"6,627,800"
11:55,موجود,Qeshm,جمعه 10 شهریور,DXB,100Y,2220,با ضمانت-سیستمی,BND,"7,499,800"
11:55,موجود,Qeshm,جمعه 10 شهریور,DXB,100S,2220,با ضمانت-سیستمی,BND,"7,990,300"
16:00,8,DUBAI,پنج شنبه 09 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
16:00,8,DUBAI,پنج شنبه 09 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
16:00,8,DUBAI,پنج شنبه 09 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 08 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
19:30,8,DUBAI,چهارشنبه 08 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:30,8,DUBAI,چهارشنبه 08 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
19:00,8,DUBAI,سه شنبه 07 شهریور,DXB,737Y,244,چارتری,BND,"5,418,000"
19:00,8,DUBAI,سه شنبه 07 شهریور,DXB,B737-800Y,244,چارتری,BND,"5,500,000"
19:00,8,DUBAI,سه شنبه 07 شهریور,DXB,Y,244,چارتری,BND,"5,500,000"
12:45,8,Airtour,چهارشنبه 08 شهریور,TBZ,MD82Y,907,با ضمانت-سیستمی,BND,"2,054,300"
12:45,8,Airtour,چهارشنبه 01 شهریور,TBZ,MD82Y,907,با ضمانت-سیستمی,BND,"2,054,300"
14:30,9,Airtour,چهارشنبه 18 مرداد,TBZ,MD82Y,907,با ضمانت-سیستمی,BND,"2,054,300"
15:00,2,Varesh,دوشنبه 16 مرداد,SRY,735KI,5827,با ضمانت-سیستمی,BND,"1,661,600"
15:00,2,Varesh,دوشنبه 16 مرداد,SRY,735KH,5827,با ضمانت-سیستمی,BND,"1,786,600"
15:00,8,Varesh,دوشنبه 16 مرداد,SRY,735TOR,5827,با ضمانت-خدمات گردشگری,BND,"1,974,000"
15:00,موجود,Varesh,دوشنبه 16 مرداد,SRY,735TOR,5827,با ضمانت-خدمات گردشگری,BND,"2,250,200"
08:45,3,Aseman,یکشنبه 15 مرداد,RAS,737D,646,با ضمانت-سیستمی بیزنس,BND,"3,637,900"
15:00,6,Varesh,جمعه 13 مرداد,SRY,735MT,5827,با ضمانت-سیستمی,BND,"1,411,600"
15:00,موجود,Varesh,جمعه 13 مرداد,SRY,735ME,5827,با ضمانت-سیستمی,BND,"1,580,000"
15:00,موجود,Varesh,جمعه 13 مرداد,SRY,735TOR,5827,با ضمانت-خدمات گردشگری,BND,"2,250,200"
08:10,1,Varesh,چهارشنبه 11 مرداد,SRY,735MZ,5827,با ضمانت-سیستمی,BND,"1,279,600"
08:10,6,Varesh,چهارشنبه 11 مرداد,SRY,735MT,5827,با ضمانت-سیستمی,BND,"1,411,600"
08:10,6,Varesh,چهارشنبه 11 مرداد,SRY,735ME,5827,با ضمانت-سیستمی,BND,"1,580,000"
08:10,6,Varesh,چهارشنبه 11 مرداد,SRY,735ME,5827,,BND,"1,580,000"
08:10,8,Varesh,چهارشنبه 11 مرداد,SRY,735KI,5827,با ضمانت-سیستمی,BND,"1,661,600"
08:10,موجود,Varesh,چهارشنبه 11 مرداد,SRY,735TOR,5827,با ضمانت-خدمات گردشگری,BND,"2,250,200"
15:00,3,Varesh,دوشنبه 09 مرداد,SRY,735KH,5827,با ضمانت-سیستمی,BND,"1,786,600"
15:00,موجود,Varesh,دوشنبه 09 مرداد,SRY,735TOR,5827,با ضمانت-خدمات گردشگری,BND,"2,250,200"
12:45,9,Airtour,چهارشنبه 25 مرداد,TBZ,MD82Y,907,با ضمانت-سیستمی,BND,"2,054,300"
22:00,7,Varesh,جمعه 31 شهریور,IKA,M80Y,6823,چارتری,BUS,"9,000,000"
22:00,9,Varesh,جمعه 31 شهریور,IKA,737Y,6823,چارتری,BUS,"9,000,000"
14:30,4,Aseman,پنج شنبه 30 شهریور,IKA,Boeing 737Y,547,چارتری,BUS,"9,000,000"
23:50,9,Varesh,پنج شنبه 30 شهریور,IKA,737Y,6823,چارتری,BUS,"9,000,000"
14:30,5,Aseman,پنج شنبه 30 شهریور,IKA,734Y,547,چارتری,BUS,"9,500,000"
23:30,4,Qeshm,چهارشنبه 29 شهریور,IKA,320Y,2276,چارتری,BUS,"9,000,000"
23:30,5,Qeshm,چهارشنبه 29 شهریور,IKA,320W,2276,چارتری,BUS,"9,000,000"
23:30,2,Qeshm,چهارشنبه 29 شهریور,IKA,320C,2276,بیزنس-چارتری,BUS,"11,000,000"
22:00,9,Varesh,سه شنبه 28 شهریور,IKA,737Y,6823,چارتری,BUS,"9,000,000"
22:00,9,Varesh,دوشنبه 27 شهریور,IKA,737Y,6823,چارتری,BUS,"9,000,000"
22:00,6,Varesh,دوشنبه 27 شهریور,IKA,737Y,6823,چارتری,BUS,"9,000,000"
14:30,1,Aseman,شنبه 25 شهریور,IKA,734Y,547,چارتری,BUS,"9,500,000"
