national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,fare_class_code,ticket_price_T,flight_sale_type,flight_capacity
THR,Tehran,Mehrabad,ADU,Ardabil,Ardabil,389,107.0,1402-05-31,18:10,19:25,Mahan,W5-1026,Y,1024400,Scheduled,
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,161.0,1402-05-31,18:30,19:30,Varesh,VRH-6824,Y,9109300,Charter,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,SRY,Sari,Dasht-e-Naz,579,125.0,1402-05-31,18:30,19:50,Aseman,EP-3972,Y,1288900,Scheduled,3.0
MHD,Mashhad,Shahid_Hashemi_Nejad,SRY,Sari,Dasht-e-Naz,579,120.0,1402-05-31,18:30,19:50,Aseman,EP-3972,Y,1285820,Charter,3.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,129.0,1402-05-31,18:30,20:00,Zagros,ZO-3097,Y,6066200,Charter,7.0
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,148.0,1402-05-31,18:30,20:15,Varesh,VRH-6824,Y,8078200,Charter,7.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,166.0,1402-05-31,18:30,20:15,Kish,Y9-7054,RR,1743928,Unknown,9.0
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,151.0,1402-05-31,18:30,21:01,Varesh,VRH-6824,Y,8000000,Charter,7.0
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,154.0,1402-05-31,18:30,21:04,Varesh,VRH-6824,Y,9500000,Charter,9.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,133.0,1402-05-31,18:30,20:43,Zagros,ZO-3097,Y,6000000,Charter,7.0
AWZ,Ahwaz,Soleimani,SRY,Sari,Dasht-e-Naz,717,135.0,1402-05-31,18:35,20:00,Aseman,EP-3974,Y,1353646,Charter,9.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,220.0,1402-05-31,18:45,21:15,Qeshm,QB-2215,Y,9013800,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,220.0,1402-05-31,18:45,22:25,Qeshm,QB-2215,W,9500000,Charter,5.0
MHD,Mashhad,Shahid_Hashemi_Nejad,AZD,Yazd,Shahid_Sadooghi,690,132.0,1402-05-31,18:50,20:20,Aseman,EP-618,D,3041990,Scheduled,1.0
BND,Bandar_Abbas,Bandar_Abbas,DXB,Dubai,Dubai,241,99.0,1402-05-31,19:00,20:39,Dubai,FZ-244,Y,5418000,Charter,6.0
BND,Bandar_Abbas,Bandar_Abbas,DXB,Dubai,Dubai,241,111.0,1402-05-31,19:00,20:51,Dubai,FZ-244,Y,5500000,Charter,3.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-31,19:30,21:15,Kish,Y9-7020,RR,1743928,Unknown,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,KIH,Kish_Island,Kish,1205,169.0,1402-05-31,19:30,21:30,Kish,Y9-7135,RR,1793130,Unknown,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,KIH,Kish_Island,Kish,1205,165.0,1402-05-31,19:30,22:15,Kish,Y9-7135,RR,1803500,Unknown,9.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,153.0,1402-05-31,19:30,22:03,Kish,Y9-7020,Y,1680000,Charter,5.0
THR,Tehran,Mehrabad,GSM,Gheshm_Island,Dayrestan,1085,169.0,1402-05-31,19:35,21:35,Qeshm,QB-1240,A,1639520,Scheduled,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,DXB,Dubai,Dubai,1287,182.0,1402-05-31,19:40,22:42,Dubai,FZ-252,Y,8000000,Charter,6.0
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,119.0,1402-05-31,19:50,20:50,ATA,I3-5635,Y,1550000,Charter,
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,128.0,1402-05-31,20:00,22:00,Aseman,EP-587,C,6066200,Charter,4.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,132.0,1402-05-31,20:00,22:00,Aseman,EP-587,Y,4456600,Charter,9.0
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,170.0,1402-05-31,20:00,22:50,Taban,TBN-7288,Y,5880000,Charter,9.0
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,185.0,1402-05-31,20:00,23:05,Taban,TBN-7288,C,6370000,Charter,9.0
KWI,Kuwait,Kuwait,SYZ,Shiraz,Shahid_Dastghaib,450,109.0,1402-05-31,20:00,21:49,Iranair,IR-664,Y,7400000,Charter,9.0
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,192.0,1402-05-31,20:10,21:40,ATA,I3-6601,Y,7072200,Charter,6.0
AWZ,Ahwaz,Soleimani,MHD,Mashhad,Shahid_Hashemi_Nejad,1142,158.0,1402-05-31,20:10,22:10,Zagros,ZO-4112,Y,2268400,Charter,
AWZ,Ahwaz,Soleimani,MHD,Mashhad,Shahid_Hashemi_Nejad,1142,149.0,1402-05-31,20:10,22:10,Zagros,ZO-4112,Y,1886300,Charter,1.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,192.0,1402-05-31,20:10,23:22,Caspian,RV-7909,Y,3665084,Charter,5.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,190.0,1402-05-31,20:10,23:20,Caspian,RV-7909,Y,3699540,Charter,5.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,190.0,1402-05-31,20:10,23:20,Caspian,RV-7909,W,3727000,Charter,7.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,190.0,1402-05-31,20:10,23:20,Caspian,RV-7909,Y,3735810,Charter,5.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,175.0,1402-05-31,20:10,23:05,Caspian,RV-7909,Y,3900000,Charter,5.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,195.0,1402-05-31,20:10,23:25,Caspian,RV-7909,Y,3900000,Charter,9.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,187.0,1402-05-31,20:10,23:17,Caspian,RV-7909,W,3900000,Charter,7.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,179.0,1402-05-31,20:10,23:09,Caspian,RV-7909,W,4017000,Charter,7.0
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,181.0,1402-05-31,20:10,23:11,ATA,I3-6601,Y,7000000,Charter,6.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,226.0,1402-05-31,20:20,00:06,Meraj,MRJ-4806,Y,5800000,Charter,6.0
IKA,Tehran,Imam_Khomeini,BGW,Baghdad,Baghdad,679,131.0,1402-05-31,20:30,21:30,Iraqi,IA-114,Y,4126800,Charter,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,THR,Tehran,Mehrabad,753,139.0,1402-05-31,20:30,21:40,ATA,I3-5614,Y,1550000,Charter,
SRY,Sari,Dasht-e-Naz,AWZ,Ahwaz,Soleimani,717,129.0,1402-05-31,20:30,22:00,Aseman,EP-3975,Y,1357700,Scheduled,
SRY,Sari,Dasht-e-Naz,AWZ,Ahwaz,Soleimani,717,141.0,1402-05-31,20:30,22:00,Aseman,EP-3975,Y,1353646,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,164.0,1402-05-31,20:40,22:55,Mahan,W5-64,C,35520000,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,163.0,1402-05-31,20:40,22:55,Mahan,W5-64,Y,25050000,Scheduled,
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,133.0,1402-05-31,20:45,23:15,Zagros,ZO-3096,Y,6066200,Charter,7.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,130.0,1402-05-31,20:45,22:55,Zagros,ZO-3096,Y,6000000,Charter,7.0
AZD,Yazd,Shahid_Sadooghi,MHD,Mashhad,Shahid_Hashemi_Nejad,690,127.0,1402-05-31,21:00,22:30,Aseman,EP-619,D,3041990,Scheduled,9.0
IKA,Tehran,Imam_Khomeini,BGW,Baghdad,Baghdad,679,125.0,1402-05-31,21:00,23:05,Meraj,MRJ-4819,Y,4190000,Charter,7.0
IKA,Tehran,Imam_Khomeini,BGW,Baghdad,Baghdad,679,130.0,1402-05-31,21:00,23:10,Meraj,MRJ-4819,Y,4245300,Charter,7.0
AYT,Antalya,Antalya,IKA,Tehran,Imam_Khomeini,1831,194.0,1402-05-31,21:00,00:14,Turkish,TK-3052,Y,27489000,Charter,7.0
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,150.0,1402-05-31,21:00,23:30,Varesh,VRH-6823,Y,9500000,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,163.0,1402-05-31,21:10,23:53,Mahan,W5-64,Y,7200000,Charter,5.0
THR,Tehran,Mehrabad,KIH,Kish_Island,Kish,1050,150.0,1402-05-31,21:15,23:00,Kish,Y9-7081,RR,1743928,Unknown,9.0
THR,Tehran,Mehrabad,AZD,Yazd,Shahid_Sadooghi,503,118.0,1402-05-31,21:20,23:18,Iranair,IR-298,J,1608500,Scheduled,5.0
THR,Tehran,Mehrabad,AZD,Yazd,Shahid_Sadooghi,503,117.0,1402-05-31,21:20,23:17,Iranair,IR-298,Y,1008500,Scheduled,
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,149.0,1402-05-31,21:25,22:12,Qeshm,QB-2272,C,8581200,Charter,2.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,151.0,1402-05-31,21:25,22:12,Qeshm,QB-2272,Y,6066200,Charter,5.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,148.0,1402-05-31,21:25,23:53,Qeshm,QB-2272,Y,6000000,Charter,5.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,136.0,1402-05-31,21:25,23:41,Qeshm,QB-2272,W,7000000,Charter,2.0
THR,Tehran,Mehrabad,SYZ,Shiraz,Shahid_Dastghaib,694,130.0,1402-05-31,21:40,23:00,ATA,I3-5623,Y,1550000,Charter,
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,194.0,1402-05-31,21:45,00:15,Qeshm,QB-2263,C,8078200,Charter,4.0
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,198.0,1402-05-31,21:45,00:15,Qeshm,QB-2263,Y,7072200,Charter,7.0
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,203.0,1402-05-31,21:45,00:15,Qeshm,QB-2263,Y,6720100,Charter,7.0
THR,Tehran,Mehrabad,SYZ,Shiraz,Shahid_Dastghaib,694,130.0,1402-05-31,21:45,23:05,Zagros,ZO-4077,Y,1550000,Charter,
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,187.0,1402-05-31,21:45,00:52,Qeshm,QB-2263,E,7000000,Charter,7.0
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,187.0,1402-05-31,21:45,00:52,Qeshm,QB-2263,C,8000000,Charter,4.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,152.0,1402-05-31,21:45,00:17,Varesh,VRH-5825,B,1753600,Unknown,5.0
AWZ,Ahwaz,Soleimani,THR,Tehran,Mehrabad,538,123.0,1402-05-31,21:50,22:50,ATA,I3-5636,Y,1550000,Charter,
THR,Tehran,Mehrabad,AZD,Yazd,Shahid_Sadooghi,503,119.0,1402-05-31,21:55,23:10,Aseman,EP-3724,Y,1010700,Charter,1.0
THR,Tehran,Mehrabad,AZD,Yazd,Shahid_Sadooghi,503,107.0,1402-05-31,21:55,23:10,Aseman,EP-3724,Y,1009900,Scheduled,1.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,153.0,1402-05-31,22:00,23:45,Dubai,FZ-1929,Y,7575200,Charter,8.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,145.0,1402-05-31,22:00,00:25,Kish,Y9-7080,Y,1730000,Charter,5.0
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,161.0,1402-05-31,22:00,00:41,Varesh,VRH-6823,Y,8000000,Charter,7.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,169.0,1402-05-31,22:00,00:49,Dubai,FZ-1929,Y,7500000,Charter,6.0
THR,Tehran,Mehrabad,KIH,Kish_Island,Kish,1050,144.0,1402-05-31,22:15,23:59,Kish,Y9-7125,RR,1743928,Unknown,9.0
GSM,Gheshm_Island,Dayrestan,THR,Tehran,Mehrabad,1085,157.0,1402-05-31,22:20,00:20,Qeshm,QB-1241,A,1639520,Scheduled,9.0
AWZ,Ahwaz,Soleimani,SYZ,Shiraz,Shahid_Dastghaib,417,112.0,1402-05-31,22:30,23:35,Aseman,EP-3891,Y,900730,Charter,9.0
AWZ,Ahwaz,Soleimani,SYZ,Shiraz,Shahid_Dastghaib,417,104.0,1402-05-31,22:30,23:35,Aseman,EP-3891,Y,898300,Scheduled,
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,222.0,1402-05-31,22:45,02:27,Qeshm,QB-2214,Y,9499000,Charter,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,217.0,1402-05-31,22:45,02:22,Qeshm,QB-2214,W,9500000,Charter,5.0
THR,Tehran,Mehrabad,MHD,Mashhad,Shahid_Hashemi_Nejad,753,140.0,1402-05-31,22:50,00:10,ATA,I3-5613,Y,1077300,Scheduled,
SAW,Istanbul,Sabiha_Gokcen,IKA,Tehran,Imam_Khomeini,1999,211.0,1402-05-31,23:10,02:40,Pegasus,PC-512,Y,6569200,Charter,8.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,221.0,1402-05-31,23:15,02:56,ATA,I3-6620,Y,6500000,Charter,5.0
MHD,Mashhad,Shahid_Hashemi_Nejad,THR,Tehran,Mehrabad,753,123.0,1402-05-31,23:20,00:50,Aseman,EP-601,D,3133000,Scheduled,1.0
MHD,Mashhad,Shahid_Hashemi_Nejad,THR,Tehran,Mehrabad,753,129.0,1402-05-31,23:20,00:50,Aseman,EP-601,D,3103840,Scheduled,1.0
MHD,Mashhad,Shahid_Hashemi_Nejad,THR,Tehran,Mehrabad,753,135.0,1402-05-31,23:30,00:45,Varesh,VRH-5841,Y,1550000,Charter,
THR,Tehran,Mehrabad,MHD,Mashhad,Shahid_Hashemi_Nejad,753,129.0,1402-05-31,23:30,01:00,Zagros,ZO-4057,Y,1550000,Charter,
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,183.0,1402-05-31,23:30,02:33,Taban,TBN-7265,Y,7267500,Charter,7.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,179.0,1402-05-31,23:30,02:29,Taban,TBN-7265,Y,8000000,Charter,9.0
AZD,Yazd,Shahid_Sadooghi,THR,Tehran,Mehrabad,503,114.0,1402-05-31,23:40,00:55,Aseman,EP-3725,Y,1010700,Charter,9.0
AZD,Yazd,Shahid_Sadooghi,THR,Tehran,Mehrabad,503,120.0,1402-05-31,23:40,00:55,Aseman,EP-3725,Y,1009900,Scheduled,
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-31,23:45,01:30,Kish,Y9-7080,RR,1743928,Unknown,9.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,149.0,1402-05-31,23:45,02:14,Kish,Y9-7080,PL,1737000,Unknown,4.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,161.0,1402-05-31,23:45,02:26,Kish,Y9-7080,RR,1753600,Unknown,9.0
THR,Tehran,Mehrabad,MHD,Mashhad,Shahid_Hashemi_Nejad,753,135.0,1402-05-31,23:50,01:10,ATA,I3-5619,Y,1077300,Scheduled,
SYZ,Shiraz,Shahid_Dastghaib,THR,Tehran,Mehrabad,694,130.0,1402-05-31,23:50,01:10,ATA,I3-5624,Y,1550000,Charter,
AWZ,Ahwaz,Soleimani,MHD,Mashhad,Shahid_Hashemi_Nejad,1142,161.0,1402-05-31,23:55,01:50,Airtour,B9-955,Y,1706400,Scheduled,7.0
AWZ,Ahwaz,Soleimani,MHD,Mashhad,Shahid_Hashemi_Nejad,1142,161.0,1402-05-31,23:55,02:36,Airtour,B9-955,Y,1706400,Scheduled,7.0
IFN,Isfahan,Shahid_Beheshti,NJF,Al_Najaf,Al_Ashraf,708,123.0,1402-05-31,23:59,02:02,Meraj,MRJ-4837,Y,6205000,Charter,6.0
IFN,Isfahan,Shahid_Beheshti,NJF,Al_Najaf,Al_Ashraf,708,124.0,1402-05-31,23:59,02:03,Meraj,MRJ-4837,Y,6271300,Charter,6.0
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,186.0,1402-06-01,00:20,03:15,Pegasus,PC-1736,Y,8078200,Charter,8.0
MHD,Mashhad,Shahid_Hashemi_Nejad,MCT,Muscat,Muscat,1411,183.0,1402-06-01,00:20,03:20,Qeshm,QB-2118,H,6597588,Charter,2.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,170.0,1402-06-01,00:45,03:30,Dubai,FZ-1930,Y,4714100,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,161.0,1402-06-01,00:45,03:30,Dubai,FZ-1930,Y,4859000,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,151.0,1402-06-01,00:45,03:16,Dubai,FZ-1930,Y,4800000,Charter,5.0
TBZ,Tabriz,Tabriz,ADB,Izmir,Adnan_Menderes,1665,191.0,1402-06-01,01:00,03:15,Airtour,B9-9718,Y,11000000,Scheduled,3.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,217.0,1402-06-01,01:00,03:30,Airtour,B9-9740,J,13108200,Charter,5.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,229.0,1402-06-01,01:00,03:30,Airtour,B9-9740,Y,11599200,Charter,7.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,238.0,1402-06-01,01:00,04:00,Airtour,B9-9740,J,13000000,Scheduled,5.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,224.0,1402-06-01,01:00,04:00,Airtour,B9-9740,Y,11500000,Scheduled,7.0
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,193.0,1402-06-01,01:45,05:15,Qeshm,QB-2262,C,8078200,Charter,4.0
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,193.0,1402-06-01,01:45,05:15,Qeshm,QB-2262,Y,5865000,Charter,9.0
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,196.0,1402-06-01,01:45,05:01,Qeshm,QB-2262,Y,5567855,Charter,9.0
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,190.0,1402-06-01,01:45,04:55,Qeshm,QB-2262,W,5800000,Charter,7.0
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,185.0,1402-06-01,01:45,04:50,Qeshm,QB-2262,C,8000000,Charter,4.0
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,199.0,1402-06-01,02:55,06:14,Turkish,TK-3053,Y,25289000,Charter,7.0
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,196.0,1402-06-01,02:55,06:11,Turkish,TK-3053,Y,25470900,Charter,7.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,191.0,1402-06-01,02:55,06:06,Turkish,TK-882,Y,7140000,Charter,5.0
IKA,Tehran,Imam_Khomeini,SAW,Istanbul,Sabiha_Gokcen,1999,207.0,1402-06-01,03:45,07:12,Pegasus,PC-513,Z,8215850,Charter,
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,200.0,1402-06-01,04:15,06:40,Pegasus,PC-1737,Y,9084200,Charter,7.0
MCT,Muscat,Muscat,MHD,Mashhad,Shahid_Hashemi_Nejad,1411,181.0,1402-06-01,04:20,06:30,Qeshm,QB-2119,Y,10405280,Charter,9.0
MCT,Muscat,Muscat,MHD,Mashhad,Shahid_Hashemi_Nejad,1411,170.0,1402-06-01,04:20,06:30,Qeshm,QB-2119,B,9746180,Charter,9.0
MCT,Muscat,Muscat,MHD,Mashhad,Shahid_Hashemi_Nejad,1411,179.0,1402-06-01,04:20,06:30,Qeshm,QB-2119,H,9181376,Charter,9.0
MCT,Muscat,Muscat,MHD,Mashhad,Shahid_Hashemi_Nejad,1411,174.0,1402-06-01,04:20,06:30,Qeshm,QB-2119,K,8333970,Charter,9.0
MCT,Muscat,Muscat,MHD,Mashhad,Shahid_Hashemi_Nejad,1411,168.0,1402-06-01,04:20,06:30,Qeshm,QB-2119,L,7674968,Charter,9.0
MCT,Muscat,Muscat,MHD,Mashhad,Shahid_Hashemi_Nejad,1411,179.0,1402-06-01,04:20,06:30,Qeshm,QB-2119,M,7110060,Charter,5.0
MCT,Muscat,Muscat,MHD,Mashhad,Shahid_Hashemi_Nejad,1411,165.0,1402-06-01,04:20,06:30,Qeshm,QB-2119,N,6262856,Charter,2.0
ADB,Izmir,Adnan_Menderes,TBZ,Tabriz,Tabriz,1665,193.0,1402-06-01,05:00,08:00,Airtour,B9-9719,Y,6500000,Scheduled,7.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,179.0,1402-06-01,05:00,07:59,ATA,I3-6641,Y,7679800,Charter,4.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,181.0,1402-06-01,05:00,08:01,ATA,I3-6641,Y,7752000,Charter,4.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,177.0,1402-06-01,05:00,07:57,ATA,I3-6641,Y,8000000,Charter,6.0
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,218.0,1402-06-01,05:15,09:00,Airtour,B9-9741,J,12000000,Scheduled,5.0
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,230.0,1402-06-01,05:15,09:00,Airtour,B9-9741,Y,8500000,Scheduled,6.0
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,230.0,1402-06-01,05:15,09:30,Airtour,B9-9741,J,12102200,Charter,5.0
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,214.0,1402-06-01,05:15,09:30,Airtour,B9-9741,Y,9587200,Charter,6.0
THR,Tehran,Mehrabad,BND,Bandar_Abbas,Bandar_Abbas,1057,148.0,1402-06-01,05:45,08:13,Mahan,W5-1095,E,1547880,Charter,
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,120.0,1402-06-01,05:55,07:00,Varesh,VRH-5852,Y,1550000,Charter,
OMH,Urmia,Urumiyeh,SAW,Istanbul,Sabiha_Gokcen,1402,166.0,1402-06-01,06:20,08:31,Anadolujet,TK-7863,SY,5880100,Charter,9.0
OMH,Urmia,Urumiyeh,SAW,Istanbul,Sabiha_Gokcen,1402,178.0,1402-06-01,06:20,09:18,Turkish,TK-7863,U,4704935,Charter,
OMH,Urmia,Urumiyeh,SAW,Istanbul,Sabiha_Gokcen,1402,184.0,1402-06-01,06:20,09:24,Anadolujet,TK-7863,Y,5663805,Charter,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,177.0,1402-06-01,06:30,09:27,ATA,I3-6647,Y,8084000,Charter,9.0
THR,Tehran,Mehrabad,IFN,Isfahan,Shahid_Beheshti,330,101.0,1402-06-01,06:50,07:45,Qeshm,QB-1280,A,955548,Scheduled,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-06-01,06:50,09:00,Mahan,W5-61,Y,5308600,Scheduled,
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,164.0,1402-06-01,06:50,09:00,Mahan,W5-61,C,14598600,Scheduled,
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,156.0,1402-06-01,06:50,09:20,Mahan,W5-61,Y,4368100,Charter,3.0
THR,Tehran,Mehrabad,IFN,Isfahan,Shahid_Beheshti,330,118.0,1402-06-01,06:50,08:48,Qeshm,QB-1280,A,973800,Scheduled,9.0
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,196.0,1402-06-01,06:55,09:11,Turkish,TK-883,Y,8782400,Charter,5.0
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,180.0,1402-06-01,06:55,09:55,Turkish,TK-883,Y,8800000,Charter,5.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,166.0,1402-06-01,07:00,08:45,Dubai,FZ-1819,Y,6066200,Charter,8.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,166.0,1402-06-01,07:00,09:46,Dubai,FZ-1819,Y,6000000,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,152.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,S,13958030,Charter,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,153.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,J,13385540,Charter,3.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,157.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,C,11543340,Charter,3.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,154.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,Y,9221030,Charter,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,163.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,B,8378910,Charter,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,156.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,H,6911580,Charter,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,164.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,K,6227320,Charter,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,162.0,1402-06-01,07:15,09:45,Qeshm,QB-2210,W,19747830,Charter,9.0
AWZ,Ahwaz,Soleimani,THR,Tehran,Mehrabad,538,124.0,1402-06-01,08:00,09:00,Varesh,VRH-5853,Y,1550000,Charter,
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,132.0,1402-06-01,08:00,09:30,ATA,I3-6644,Y,6066200,Charter,6.0
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,183.0,1402-06-01,08:00,11:03,Iraqi,IA-1161,XY,7269000,Charter,3.0
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,124.0,1402-06-01,08:15,09:30,Qeshm,QB-1210,A,1207200,Scheduled,
