national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,159.0,1402-05-31,11:20,13:50,Qeshm,QB-2210,Charter,9,K,6227320
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,151.0,1402-05-31,11:20,13:50,Qeshm,QB-2210,Charter,9,L,5648400
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,162.0,1402-05-31,11:20,13:50,Qeshm,QB-2210,Charter,9,N,4490460
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,161.0,1402-05-31,11:20,13:50,Qeshm,QB-2210,Charter,7,Q,3911440
IKA,Tehran,Imam_Khomeini,SHJ,Sharjah,Sharjah,1198,165.0,1402-05-31,11:25,14:10,Arabia,G9-202,Charter,5,Y,8200000
IFN,Isfahan,Shahid_Beheshti,KIH,Kish_Island,Kish,722,147.0,1402-05-31,11:45,13:15,Zagros,ZO-4004,Charter,9,Y,1543500
RAS,Rasht,Sandra-e-Jangal,BND,Bandar_Abbas,Bandar_Abbas,1290,170.0,1402-05-31,11:45,13:45,Aseman,EP-647,Charter,9,Y,1829688
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,226.0,1402-05-31,11:45,15:31,Caspian,RV-7903,Charter,9,W,9500000
SHJ,Sharjah,Sharjah,MHD,Mashhad,Shahid_Hashemi_Nejad,1275,161.0,1402-05-31,12:00,14:20,Arabia,G9-205,Charter,4,S,9084200
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,134.0,1402-05-31,12:00,14:14,Varesh,VRH-6808,Charter,9,Y,6000000
SHJ,Sharjah,Sharjah,MHD,Mashhad,Shahid_Hashemi_Nejad,1275,170.0,1402-05-31,12:00,14:50,Arabia,G9-205,Charter,4,S,9000000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,134.0,1402-05-31,12:05,13:40,Iranair,IR-5324,Charter,6,Y,4959600
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,124.0,1402-05-31,12:05,14:09,Iranair,IR-5324,Charter,5,Y,4285600
THR,Tehran,Mehrabad,ADU,Ardabil,Ardabil,389,113.0,1402-05-31,12:10,13:10,Aseman,EP-3710,Charter,9,Y,1025010
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,210.0,1402-05-31,12:15,15:45,Mahan,W5-117,Charter,6,Y,6900000
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-31,12:20,14:54,Iranair,IR-351,Scheduled,5,J,2799500
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,155.0,1402-05-31,12:20,14:55,Iranair,IR-351,Scheduled,6,Y,1753500
KHD,Khorramabad,Khorramabad,THR,Tehran,Mehrabad,373,110.0,1402-05-31,12:25,14:15,Iranair,IR-320,Charter,9,Y,897500
KHD,Khorramabad,Khorramabad,THR,Tehran,Mehrabad,373,111.0,1402-05-31,12:25,14:16,Iranair,IR-320,Scheduled,4,Y,897500
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,135.0,1402-05-31,12:30,14:00,Zagros,ZO-3099,Charter,4,Y,6066200
RAS,Rasht,Sandra-e-Jangal,SYZ,Shiraz,Shahid_Dastghaib,908,154.0,1402-05-31,12:30,14:10,Aseman,EP-3941,Charter,9,Y,1431270
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,162.0,1402-05-31,12:30,14:15,Dubai,FZ-1927,Charter,8,Y,6569200
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,224.0,1402-05-31,12:30,15:00,Airtour,B9-9702,Charter,8,Y,8983600
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,216.0,1402-05-31,12:30,15:30,Airtour,B9-9702,Scheduled,8,Y,8900000
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,213.0,1402-05-31,12:30,16:30,Karun,KRU-5534,Charter,2,Y,8581200
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,218.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Scheduled,9,W,16485900
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,229.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Charter,9,W,16289850
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,230.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Scheduled,9,Y,12804100
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,219.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Scheduled,9,S,11576900
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,239.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Charter,9,S,11447190
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,219.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Scheduled,9,K,10758700
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,218.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Charter,9,K,10640160
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,215.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Scheduled,5,Q,9940600
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,227.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Charter,5,Q,9832936
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,216.0,1402-05-31,12:30,17:45,Karun,KRU-5534,Scheduled,6,M,9122400
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,142.0,1402-05-31,12:30,14:52,Zagros,ZO-3099,Charter,4,Y,6000000
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,184.0,1402-05-31,12:30,15:34,Iraqi,IA-118,Charter,3,XC,8553000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,178.0,1402-05-31,12:30,15:28,Iraqi,IA-118,Charter,9,J,13025400
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,174.0,1402-05-31,12:30,15:24,Dubai,FZ-1927,Charter,8,Y,6500000
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,216.0,1402-05-31,12:30,16:06,Karun,KRU-5534,Charter,1,P,8005000
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,212.0,1402-05-31,12:30,16:02,Karun,KRU-5534,Charter,3,Y,8317250
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,220.0,1402-05-31,12:30,16:10,Karun,KRU-5534,Charter,2,Y,8500000
IST,Istanbul,Istanbul,AWZ,Ahwaz,Soleimani,2100,220.0,1402-05-31,12:30,16:10,Karun,KRU-5534,Charter,6,M,9052968
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,184.0,1402-05-31,12:30,15:34,Salam,OV-545,Charter,5,Y,6500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,217.0,1402-05-31,12:40,16:17,Iranair,IR-718,Charter,5,Y,9000000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,219.0,1402-05-31,12:40,16:19,Iranair,IR-718,Charter,5,W,9500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,227.0,1402-05-31,12:45,16:32,Qeshm,QB-2212,Charter,5,Y,9500000
MHD,Mashhad,Shahid_Hashemi_Nejad,ZBR,Chabahar,Konarak,1202,161.0,1402-05-31,12:50,15:00,Aseman,EP-3929,Scheduled,9,D,3518136
MHD,Mashhad,Shahid_Hashemi_Nejad,ZBR,Chabahar,Konarak,1202,163.0,1402-05-31,12:50,15:00,Aseman,EP-3929,Charter,9,Y,1743140
MCT,Muscat,Muscat,BND,Bandar_Abbas,Bandar_Abbas,445,104.0,1402-05-31,12:50,14:34,Karun,KRU-5521,Charter,8,Y,5200000
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,142.0,1402-05-31,13:00,15:15,Airtour,B9-9724,Scheduled,7,Y,5900000
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,168.0,1402-05-31,13:00,15:30,ATA,I3-6642,Charter,6,Y,6569200
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,129.0,1402-05-31,13:00,15:45,Airtour,B9-9724,Charter,7,Y,5965600
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,161.0,1402-05-31,13:00,15:41,ATA,I3-6642,Charter,6,Y,6320500
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,195.0,1402-05-31,13:00,16:15,ATA,I3-6642,Charter,6,Y,6500000
MHD,Mashhad,Shahid_Hashemi_Nejad,SRY,Sari,Dasht-e-Naz,579,118.0,1402-05-31,13:30,14:30,Varesh,VRH-5802,Charter,1,Y,1659000
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,157.0,1402-05-31,13:30,15:45,Mahan,W5-62,Scheduled,1,C,35520000
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,164.0,1402-05-31,13:30,15:45,Mahan,W5-62,Scheduled,1,Y,25050000
ADU,Ardabil,Ardabil,THR,Tehran,Mehrabad,389,118.0,1402-05-31,13:40,14:40,Aseman,EP-3711,Charter,1,Y,1025010
IFN,Isfahan,Shahid_Beheshti,DXB,Dubai,Dubai,901,154.0,1402-05-31,13:40,16:14,Dubai,FZ-274,Charter,1,Y,14764060
IFN,Isfahan,Shahid_Beheshti,DXB,Dubai,Dubai,901,134.0,1402-05-31,13:40,15:54,Emirates,EK-2089,Charter,9,C,55160127
BND,Bandar_Abbas,Bandar_Abbas,IFN,Isfahan,Shahid_Beheshti,752,136.0,1402-05-31,13:45,15:15,Kish,Y9-7139,Charter,9,RR,1304540
BND,Bandar_Abbas,Bandar_Abbas,IFN,Isfahan,Shahid_Beheshti,752,137.0,1402-05-31,13:45,16:02,Kish,Y9-7139,Scheduled,9,RR,1307900
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,227.0,1402-05-31,13:55,17:40,Airtour,B9-9703,Scheduled,7,Y,6500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-05-31,13:55,18:10,Airtour,B9-9703,Charter,7,Y,7575200
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,147.0,1402-05-31,14:00,16:00,Zagros,ZO-4050,Charter,3,Y,1986900
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,168.0,1402-05-31,14:00,16:48,Mahan,W5-62,Charter,3,Y,6800000
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,146.0,1402-05-31,14:00,16:26,Salam,OV-555,Charter,5,Y,4900000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,188.0,1402-05-31,14:10,17:18,Meraj,MRJ-4801,Charter,4,Y,6675000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,178.0,1402-05-31,14:10,17:08,Meraj,MRJ-4801,Charter,4,Y,6746705
THR,Tehran,Mehrabad,MHD,Mashhad,Shahid_Hashemi_Nejad,753,126.0,1402-05-31,14:20,15:40,ATA,I3-5698,Scheduled,1,Y,1077300
SYZ,Shiraz,Shahid_Dastghaib,KIH,Kish_Island,Kish,362,109.0,1402-05-31,14:25,15:25,Qeshm,QB-1215,Scheduled,3,A,1004900
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,155.0,1402-05-31,14:30,16:10,Aseman,EP-645,Charter,9,Y,1687866
MHD,Mashhad,Shahid_Hashemi_Nejad,KIH,Kish_Island,Kish,1205,162.0,1402-05-31,14:30,17:12,Sepehran,IS-4335,Charter,6,Y,1803500
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,127.0,1402-05-31,14:45,17:15,Zagros,ZO-3098,Charter,7,Y,6066200
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,182.0,1402-05-31,14:45,17:47,Mahan,W5-5084,Charter,7,Y,5990000
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,181.0,1402-05-31,14:45,17:46,Mahan,W5-5084,Charter,8,C,8500000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,134.0,1402-05-31,14:45,16:59,Zagros,ZO-3098,Charter,7,Y,6000000
KIH,Kish_Island,Kish,BND,Bandar_Abbas,Bandar_Abbas,251,109.0,1402-05-31,15:00,15:45,Kish,Y9-7062,Scheduled,9,RR,900730
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,147.0,1402-05-31,15:00,17:00,Varesh,VRH-5821,Charter,3,Y,1986900
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,156.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,3,J,16194216
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,148.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,3,C,13993660
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,161.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,9,S,12069360
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,167.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,9,Y,9720830
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,163.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,9,B,9030040
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,162.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,9,H,8467540
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,173.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,9,K,7648460
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,167.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,9,L,6957770
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,161.0,1402-05-31,15:05,16:35,Qeshm,QB-2211,Charter,9,M,6395170
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,159.0,1402-05-31,15:10,17:50,Dubai,FZ-1928,Charter,8,Y,4714100
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,167.0,1402-05-31,15:10,17:50,Dubai,FZ-1928,Charter,8,Y,4859000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,163.0,1402-05-31,15:10,17:53,Dubai,FZ-1928,Charter,6,Y,4800000
THR,Tehran,Mehrabad,KIH,Kish_Island,Kish,1050,151.0,1402-05-31,15:20,17:20,Aseman,EP-3880,Charter,9,Y,1743928
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,127.0,1402-05-31,15:30,17:37,Iranair,IR-5319,Scheduled,8,K,6018000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,130.0,1402-05-31,15:30,17:40,Iranair,IR-5319,Scheduled,5,V,7219000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,136.0,1402-05-31,15:30,17:46,Iranair,IR-5319,Charter,5,Y,6559100
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,154.0,1402-05-31,15:30,18:04,Varesh,VRH-6809,Charter,5,Y,5500000
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,136.0,1402-05-31,15:30,17:46,Varesh,VRH-6809,Charter,9,Y,7500000
SRY,Sari,Dasht-e-Naz,MHD,Mashhad,Shahid_Hashemi_Nejad,579,121.0,1402-05-31,16:00,17:15,Varesh,VRH-5803,Charter,9,Y,1659000
ZBR,Chabahar,Konarak,MHD,Mashhad,Shahid_Hashemi_Nejad,1202,166.0,1402-05-31,16:00,18:00,Aseman,EP-3928,Scheduled,9,D,3518136
ZBR,Chabahar,Konarak,MHD,Mashhad,Shahid_Hashemi_Nejad,1202,156.0,1402-05-31,16:00,18:00,Aseman,EP-3928,Charter,9,Y,1743140
MHD,Mashhad,Shahid_Hashemi_Nejad,DXB,Dubai,Dubai,1287,160.0,1402-05-31,16:00,18:40,Dubai,FZ-8708,Charter,5,Y,8200000
SYZ,Shiraz,Shahid_Dastghaib,MCT,Muscat,Muscat,870,133.0,1402-05-31,16:00,18:13,Salam,OV-556,Charter,5,Y,4400000
SYZ,Shiraz,Shahid_Dastghaib,MCT,Muscat,Muscat,870,147.0,1402-05-31,16:00,18:27,Salam,OV-556,Charter,5,Y,4488000
SYZ,Shiraz,Shahid_Dastghaib,MCT,Muscat,Muscat,870,147.0,1402-05-31,16:00,18:27,Salam,OV-556,Charter,5,Y,4690000
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,149.0,1402-05-31,16:10,17:55,Qeshm,QB-1225,Scheduled,9,A,1753600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,143.0,1402-05-31,16:10,17:55,Qeshm,QB-1225,Scheduled,9,A,1708656
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,138.0,1402-05-31,16:15,17:00,Airtour,B9-9725,Charter,7,Y,5261400
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,128.0,1402-05-31,16:15,17:00,Airtour,B9-9725,Charter,5,Y51,4758400
IFN,Isfahan,Shahid_Beheshti,KIH,Kish_Island,Kish,722,129.0,1402-05-31,16:15,17:30,Kish,Y9-7113,Scheduled,9,RR,1310030
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,130.0,1402-05-31,16:15,17:30,Airtour,B9-9725,Scheduled,7,Y,5200000
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,127.0,1402-05-31,16:15,17:30,Airtour,B9-9725,Scheduled,5,Y51,4700000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,123.0,1402-05-31,16:15,18:45,Qeshm,QB-2216,Charter,4,C,5965600
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,137.0,1402-05-31,16:15,18:45,Qeshm,QB-2216,Charter,5,Y,4456600
IFN,Isfahan,Shahid_Beheshti,KIH,Kish_Island,Kish,722,127.0,1402-05-31,16:15,18:22,Kish,Y9-7113,Charter,9,RR,1313500
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,130.0,1402-05-31,16:15,18:25,Qeshm,QB-2216,Charter,9,W,4221800
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,131.0,1402-05-31,16:15,18:26,Qeshm,QB-2216,Charter,9,W,4280000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,123.0,1402-05-31,16:15,18:18,Qeshm,QB-2216,Charter,5,Y,4400000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,135.0,1402-05-31,16:15,18:30,Qeshm,QB-2216,Charter,9,E,4500000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,135.0,1402-05-31,16:15,18:30,Qeshm,QB-2216,Charter,5,C,5900000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,215.0,1402-05-31,16:30,19:00,Caspian,RV-7902,Charter,5,Y,9013800
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,215.0,1402-05-31,16:30,19:00,Caspian,RV-7902,Charter,9,Y,9013800
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,217.0,1402-05-31,16:30,20:07,Caspian,RV-7902,Charter,9,W,9500000
BND,Bandar_Abbas,Bandar_Abbas,KIH,Kish_Island,Kish,251,103.0,1402-05-31,16:45,17:30,Kish,Y9-7063,Scheduled,9,RR,900730
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,220.0,1402-05-31,16:45,19:15,Meraj,MRJ-4807,Charter,6,Y,8422200
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,224.0,1402-05-31,16:45,19:30,Mahan,W5-114,Charter,4,Y,9204900
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,223.0,1402-05-31,16:45,20:28,Meraj,MRJ-4807,Charter,6,Y,8600000
DXB,Dubai,Dubai,MHD,Mashhad,Shahid_Hashemi_Nejad,1287,159.0,1402-05-31,16:55,18:40,Dubai,FZ-251,Charter,6,Y,9084200
DXB,Dubai,Dubai,MHD,Mashhad,Shahid_Hashemi_Nejad,1287,170.0,1402-05-31,16:55,19:45,Dubai,FZ-251,Charter,6,Y,9000000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,156.0,1402-05-31,17:00,19:05,Mahan,W5-65,Scheduled,2,Y,5308600
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,166.0,1402-05-31,17:00,19:05,Mahan,W5-65,Scheduled,2,C,14598600
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,161.0,1402-05-31,17:00,19:30,Mahan,W5-65,Charter,2,Y,4565200
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,186.0,1402-05-31,17:00,20:00,Airtour,B9-9708,Scheduled,9,Y55,4900000
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,198.0,1402-05-31,17:00,20:00,Airtour,B9-9708,Scheduled,9,Y35,3900000
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,181.0,1402-05-31,17:00,20:30,Airtour,B9-9708,Charter,9,Y55,4959600
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,183.0,1402-05-31,17:00,20:30,Airtour,B9-9708,Charter,9,Y35,3953600
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,175.0,1402-05-31,17:00,19:55,Mahan,W5-65,Charter,2,W,4479500
DXB,Dubai,Dubai,BND,Bandar_Abbas,Bandar_Abbas,241,96.0,1402-05-31,17:30,18:00,Dubai,FZ-243,Charter,8,Y,8078200
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,178.0,1402-05-31,17:30,20:28,Taban,TBN-7287,Charter,7,Y,6000000
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,183.0,1402-05-31,17:30,20:33,Taban,TBN-7287,Charter,6,C,11000000
BGW,Baghdad,Baghdad,IKA,Tehran,Imam_Khomeini,679,123.0,1402-05-31,17:30,19:33,Iraqi,IA-113,Charter,5,XY,5258700
DXB,Dubai,Dubai,BND,Bandar_Abbas,Bandar_Abbas,241,102.0,1402-05-31,17:30,19:12,Dubai,FZ-243,Charter,2,FS,6630000
DXB,Dubai,Dubai,BND,Bandar_Abbas,Bandar_Abbas,241,105.0,1402-05-31,17:30,19:15,Dubai,FZ-243,Charter,8,Y,8000000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,136.0,1402-05-31,17:35,19:10,Iranair,IR-5318,Charter,6,Y,4959600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,162.0,1402-05-31,18:00,20:00,Aseman,EP-3881,Scheduled,9,Y,1753600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,156.0,1402-05-31,18:00,20:00,Aseman,EP-3881,Charter,9,Y,1743928
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,140.0,1402-05-31,18:00,20:20,Aseman,EP-586,Charter,7,Y,6490000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,133.0,1402-05-31,18:00,20:13,Aseman,EP-586,Charter,7,Y,6559100
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,175.0,1402-05-31,18:00,20:55,Mahan,W5-5083,Charter,7,W,6000000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,129.0,1402-05-31,18:05,20:14,Qeshm,QB-2273,Charter,5,Y,5215000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,148.0,1402-05-31,18:05,20:33,Qeshm,QB-2273,Charter,5,Y,5500000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,150.0,1402-05-31,18:05,20:35,Qeshm,QB-2273,Charter,4,Y,5800000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,144.0,1402-05-31,18:05,20:29,Qeshm,QB-2273,Charter,4,Y,6000000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,143.0,1402-05-31,18:05,20:28,Qeshm,QB-2273,Charter,2,C,8500000
SYZ,Shiraz,Shahid_Dastghaib,KWI,Kuwait,Kuwait,450,111.0,1402-05-31,18:05,19:56,Iranair,IR-665,Charter,9,Y,5600000
THR,Tehran,Mehrabad,ADU,Ardabil,Ardabil,389,114.0,1402-05-31,18:10,19:25,Mahan,W5-1026,Scheduled,9,Y,1024400
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,154.0,1402-05-31,18:30,19:30,Varesh,VRH-6824,Charter,9,Y,9109300
MHD,Mashhad,Shahid_Hashemi_Nejad,SRY,Sari,Dasht-e-Naz,579,122.0,1402-05-31,18:30,19:50,Aseman,EP-3972,Scheduled,3,Y,1288900
MHD,Mashhad,Shahid_Hashemi_Nejad,SRY,Sari,Dasht-e-Naz,579,125.0,1402-05-31,18:30,19:50,Aseman,EP-3972,Charter,3,Y,1285820
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,132.0,1402-05-31,18:30,20:00,Zagros,ZO-3097,Charter,7,Y,6066200
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,160.0,1402-05-31,18:30,20:15,Varesh,VRH-6824,Charter,7,Y,8078200
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-31,18:30,20:15,Kish,Y9-7054,Charter,9,RR,1743928
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,153.0,1402-05-31,18:30,21:03,Varesh,VRH-6824,Charter,7,Y,8000000
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,156.0,1402-05-31,18:30,21:06,Varesh,VRH-6824,Charter,9,Y,9500000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,143.0,1402-05-31,18:30,20:53,Zagros,ZO-3097,Charter,7,Y,6000000
AWZ,Ahwaz,Soleimani,SRY,Sari,Dasht-e-Naz,717,132.0,1402-05-31,18:35,20:00,Aseman,EP-3974,Charter,9,Y,1353646
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,224.0,1402-05-31,18:45,21:15,Qeshm,QB-2215,Charter,5,Y,9013800
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,223.0,1402-05-31,18:45,22:28,Qeshm,QB-2215,Charter,5,W,9500000
