arrival_city_name_persian,local_arrival_time,flight_capacity,company_name,departure_city_name_persian,departure_date,departure_date_YMD_format,local_departure_time,flight_class_type,flight_number,flight_sale_type,national_arrival_code,national_departure_code,ticket_id,ticket_price_T
تهران,07:05,موجود,Karun,اهواز,یکشنبه 22 مرداد,1402/05/22,06:00,733TOR,2615,با ضمانت-خدمات گردشگری,THR,AWZ,6375,1790000
تهران,07:30,موجود,ATA,اهواز,یکشنبه 22 مرداد,1402/05/22,06:30,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6374,1550000
تهران,01:00,9,Kish,اهواز,یکشنبه 22 مرداد,1402/05/22,23:59,MD8RR,7030,با ضمانت,THR,AWZ,6373,1205256
تهران,07:00,موجود,Karun,اهواز,دوشنبه 23 مرداد,1402/05/23,06:00,733TOR,2621,با ضمانت-خدمات گردشگری,THR,AWZ,6372,1790000
تهران,02:30,موجود,Karun,اهواز,دوشنبه 23 مرداد,1402/05/23,01:30,733TOR,2675,با ضمانت-خدمات گردشگری,THR,AWZ,6371,1790000
تهران,14:20,موجود,Caspian,اهواز,دوشنبه 23 مرداد,1402/05/23,13:20,DEFTOR,21,با ضمانت-خدمات گردشگری,THR,AWZ,6370,1550000
تهران,09:00,موجود,Varesh,اهواز,دوشنبه 23 مرداد,1402/05/23,08:00,735TOR,5853,با ضمانت-خدمات گردشگری,THR,AWZ,6369,1550000
تهران,07:30,موجود,ATA,اهواز,دوشنبه 23 مرداد,1402/05/23,06:30,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6368,1550000
تهران,02:00,9,Kish,اهواز,سه شنبه 24 مرداد,1402/05/24,01:00,MD8C,7030,با ضمانت-بیزنس,THR,AWZ,6365,1996700
تهران,00:50,موجود,Karun,اهواز,سه شنبه 24 مرداد,1402/05/24,23:50,733TOR,2675,با ضمانت-خدمات گردشگری,THR,AWZ,6364,1790000
تهران,12:30,موجود,Karun,اهواز,سه شنبه 24 مرداد,1402/05/24,11:30,733TOR,2617,با ضمانت-خدمات گردشگری,THR,AWZ,6363,1790000
تهران,07:30,موجود,ATA,اهواز,سه شنبه 24 مرداد,1402/05/24,06:30,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6362,1550000
تهران,08:10,موجود,Karun,اهواز,چهارشنبه 25 مرداد,1402/05/25,07:00,733TOR,2615,با ضمانت-خدمات گردشگری,THR,AWZ,6361,1790000
تهران,06:45,موجود,Karun,اهواز,چهارشنبه 25 مرداد,1402/05/25,05:45,100TOR,2601,با ضمانت-خدمات گردشگری,THR,AWZ,6360,1790000
تهران,09:00,موجود,Varesh,اهواز,چهارشنبه 25 مرداد,1402/05/25,08:00,735TOR,5853,با ضمانت-خدمات گردشگری,THR,AWZ,6359,1550000
تهران,07:30,موجود,ATA,اهواز,چهارشنبه 25 مرداد,1402/05/25,06:30,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6358,1550000
تهران,06:30,موجود,Karun,اهواز,پنج شنبه 26 مرداد,1402/05/26,05:30,733TOR,2675,با ضمانت-خدمات گردشگری,THR,AWZ,6357,1790000
تهران,03:30,موجود,Karun,اهواز,پنج شنبه 26 مرداد,1402/05/26,02:30,733TOR,2621,با ضمانت-خدمات گردشگری,THR,AWZ,6356,1790000
تهران,09:00,موجود,Varesh,اهواز,پنج شنبه 26 مرداد,1402/05/26,08:00,735TOR,5853,با ضمانت-خدمات گردشگری,THR,AWZ,6355,1550000
تهران,08:00,موجود,ATA,اهواز,پنج شنبه 26 مرداد,1402/05/26,07:00,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6354,1550000
تهران,13:05,موجود,Karun,اهواز,جمعه 27 مرداد,1402/05/27,12:00,100TOR,2617,با ضمانت-خدمات گردشگری,THR,AWZ,6353,1790000
تهران,08:10,موجود,Karun,اهواز,جمعه 27 مرداد,1402/05/27,07:00,733TOR,2613,با ضمانت-خدمات گردشگری,THR,AWZ,6352,1790000
تهران,01:15,موجود,Varesh,اهواز,جمعه 27 مرداد,1402/05/27,23:50,735TOR,5853,با ضمانت-خدمات گردشگری,THR,AWZ,6351,1550000
تهران,22:50,موجود,ATA,اهواز,جمعه 27 مرداد,1402/05/27,21:50,M83TOR,5636,با ضمانت-خدمات گردشگری,THR,AWZ,6350,1550000
تهران,07:30,موجود,ATA,اهواز,جمعه 27 مرداد,1402/05/27,06:30,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6349,1550000
تهران,09:00,موجود,Varesh,اهواز,شنبه 28 مرداد,1402/05/28,08:00,735TOR,5853,با ضمانت-خدمات گردشگری,THR,AWZ,6348,1550000
تهران,07:30,موجود,ATA,اهواز,شنبه 28 مرداد,1402/05/28,06:30,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6347,1550000
تهران,22:50,موجود,ATA,اهواز,یکشنبه 29 مرداد,1402/05/29,21:50,M83TOR,5636,با ضمانت-خدمات گردشگری,THR,AWZ,6346,1550000
تهران,07:30,موجود,ATA,اهواز,یکشنبه 29 مرداد,1402/05/29,06:30,733TOR,5628,با ضمانت-خدمات گردشگری,THR,AWZ,6345,1550000
,,7,Sepehran,,سه شنبه 07 شهریور,,00:25,Y,4339,,MHD,AWZ,6410,1706400
,,7,Sepehran,,سه شنبه 07 شهریور,,03:30,Boeing 737Y,4339,,MHD,AWZ,6411,1706400
,,9,Sepehran,,سه شنبه 07 شهریور,,15:40,Boeing 737Y,4339,,MHD,AWZ,6412,1706400
,,6,Sepehran,,شنبه 04 شهریور,,00:50,Boeing 737Y,4339,,MHD,AWZ,6414,1706400
,,9,Sepehran,,شنبه 04 شهریور,,15:15,Boeing 737Y,4339,,MHD,AWZ,6415,1706400
تبریز,13:00,9,Airtour,کیش,پنج شنبه 02 شهریور,1402/06/02,10:45,MD82Y,973,با ضمانت-سیستمی,TBZ,KIH,6431,1900000
تبریز,12:45,9,Airtour,کیش,جمعه 03 شهریور,1402/06/03,10:30,MD82Y,973,با ضمانت-سیستمی,TBZ,KIH,6430,2136400
تبریز,12:45,9,Airtour,کیش,جمعه 03 شهریور,1402/06/03,10:30,MD82Y493,973,با ضمانت,TBZ,KIH,6429,2027100
تبریز,12:45,9,Airtour,کیش,جمعه 03 شهریور,1402/06/03,10:30,MD82Y493,973,با ضمانت-سیستمی,TBZ,KIH,6428,2000000
تبریز,16:30,9,Airtour,کیش,یکشنبه 05 شهریور,1402/06/05,14:15,MD82Y493,973,با ضمانت,TBZ,KIH,6427,2027100
تبریز,16:30,9,Airtour,کیش,یکشنبه 05 شهریور,1402/06/05,14:15,MD82Y493,973,با ضمانت-سیستمی,TBZ,KIH,6426,2000000
تبریز,16:30,9,Airtour,کیش,یکشنبه 05 شهریور,1402/06/05,14:15,MD82Y492,973,با ضمانت,TBZ,KIH,6425,1876200
تبریز,16:30,9,Airtour,کیش,یکشنبه 05 شهریور,1402/06/05,14:15,MD82Y492,973,با ضمانت-سیستمی,TBZ,KIH,6424,1850000
تبریز,16:30,9,Airtour,کیش,دوشنبه 06 شهریور,1402/06/06,14:15,MD82Y,973,با ضمانت-سیستمی,TBZ,KIH,6423,2136400
تبریز,13:00,9,Airtour,کیش,پنج شنبه 09 شهریور,1402/06/09,10:45,MD82Y,973,با ضمانت-سیستمی,TBZ,KIH,6422,2136400
تبریز,13:00,9,Airtour,کیش,پنج شنبه 09 شهریور,1402/06/09,10:45,MD82Y493,973,با ضمانت,TBZ,KIH,6421,2027100
تبریز,13:00,9,Airtour,کیش,پنج شنبه 09 شهریور,1402/06/09,10:45,MD82Y493,973,با ضمانت-سیستمی,TBZ,KIH,6420,2000000
تبریز,01:45,9,Airtour,کیش,پنج شنبه 19 مرداد,1402/05/19,23:30,MD82Y,973,با ضمانت,TBZ,KIH,6419,1725300
تبریز,01:45,9,Airtour,کیش,پنج شنبه 19 مرداد,1402/05/19,23:30,MD82Y,973,با ضمانت-سیستمی,TBZ,KIH,6418,1700000
تبریز,01:45,6,Airtour,کیش,پنج شنبه 19 مرداد,1402/05/19,23:30,MD82Y489,973,با ضمانت,TBZ,KIH,6417,1624700
تبریز,01:45,6,Airtour,کیش,پنج شنبه 19 مرداد,1402/05/19,23:30,MD82Y489,973,با ضمانت-سیستمی,TBZ,KIH,6416,1600000
مشهد,01:40,7,Airtour,اهواز,شنبه 04 شهریور,1402/06/04,23:45,MD82Y,955,با ضمانت-سیستمی,MHD,AWZ,6413,1706400
مشهد,07:30,موجود,Karun,اهواز,سه شنبه 07 شهریور,1402/06/07,05:30,733TOR,2635,با ضمانت-خدمات گردشگری,MHD,AWZ,6409,2260000
مشهد,01:50,7,Airtour,اهواز,سه شنبه 07 شهریور,1402/06/07,23:55,MD82Y,955,با ضمانت-سیستمی,MHD,AWZ,6408,1706400
مشهد,22:30,موجود,Karun,اهواز,چهارشنبه 08 شهریور,1402/06/08,20:30,733TOR,2635,با ضمانت-خدمات گردشگری,MHD,AWZ,6407,2260000
مشهد,00:25,5,Airtour,اهواز,چهارشنبه 08 شهریور,1402/06/08,22:30,MD82Y,955,با ضمانت-سیستمی,MHD,AWZ,6406,1706400
مشهد,07:30,موجود,Karun,اهواز,سه شنبه 14 شهریور,1402/06/14,05:30,733TOR,2635,با ضمانت-خدمات گردشگری,MHD,AWZ,6405,2260000
دبی,,6,Iranair,اهواز,یکشنبه 22 مرداد,1402/05/22,11:35,A319-100C,610,با ضمانت-سیستمی,DXB,AWZ,6435,15564000
,,4,Karun,,جمعه 31 شهریور,,07:00,737Y,5535,چارتری,IST,AWZ,6444,10000000
,,4,Karun,,سه شنبه 28 شهریور,,07:00,737Y,5535,چارتری,IST,AWZ,6453,10000000
,,4,Karun,,جمعه 24 شهریور,,07:00,737Y,5535,چارتری,IST,AWZ,6462,10000000
,,4,Karun,,سه شنبه 21 شهریور,,07:00,737Y,5535,چارتری,IST,AWZ,6469,10000000
,,4,Karun,,جمعه 17 شهریور,,07:00,737Y,5535,چارتری,IST,AWZ,6470,11500000
استانبول,11:30,6,Karun,اهواز,سه شنبه 21 شهریور,1402/06/21,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6468,14540730
استانبول,11:30,6,Karun,اهواز,سه شنبه 21 شهریور,1402/06/21,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6467,14540730
استانبول,11:30,6,Karun,اهواز,سه شنبه 21 شهریور,1402/06/21,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6466,12522966
استانبول,11:30,6,Karun,اهواز,سه شنبه 21 شهریور,1402/06/21,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6465,12522966
استانبول,11:30,3,Karun,اهواز,سه شنبه 21 شهریور,1402/06/21,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6464,10908810
استانبول,11:30,3,Karun,اهواز,سه شنبه 21 شهریور,1402/06/21,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6463,10908810
استانبول,11:30,9,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6461,12522966
استانبول,11:30,9,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6460,12522966
استانبول,11:30,9,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6459,10908810
استانبول,11:30,9,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6478,14540730
استانبول,11:30,9,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6477,14540730
رشت,20:00,موجود,Karun,اهواز,جمعه 27 مرداد,1402/05/27,18:30,733TOR,2633,با ضمانت-خدمات گردشگری,RAS,AWZ,6484,2140000
رشت,20:00,موجود,Karun,اهواز,جمعه 27 مرداد,1402/05/27,18:30,733TOR,2633,با ضمانت-خدمات گردشگری,RAS,AWZ,6483,1900000
رشت,19:15,موجود,Karun,اهواز,یکشنبه 29 مرداد,1402/05/29,18:00,100TOR,2633,با ضمانت-خدمات گردشگری,RAS,AWZ,6482,2140000
رشت,19:15,موجود,Karun,اهواز,یکشنبه 29 مرداد,1402/05/29,18:00,100TOR,2633,با ضمانت-خدمات گردشگری,RAS,AWZ,6481,1900000
رشت,19:15,4,Karun,اهواز,یکشنبه 29 مرداد,1402/05/29,18:00,100KE,2633,با ضمانت-سیستمی,RAS,AWZ,6480,1360000
رشت,19:15,4,Karun,اهواز,یکشنبه 29 مرداد,1402/05/29,18:00,100KE,2633,با ضمانت,RAS,AWZ,6479,1355900
استانبول,11:30,9,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6476,14540730
استانبول,11:30,9,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6475,14540730
استانبول,11:30,9,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6474,14540730
استانبول,11:30,9,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6473,14540730
رشت,19:15,موجود,Karun,اهواز,یکشنبه 05 شهریور,1402/06/05,18:00,100TOR,2633,با ضمانت-خدمات گردشگری,RAS,AWZ,6472,2140000
رشت,19:15,موجود,Karun,اهواز,یکشنبه 05 شهریور,1402/06/05,18:00,100TOR,2633,با ضمانت-خدمات گردشگری,RAS,AWZ,6471,1900000
استانبول,11:30,9,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6458,10908810
استانبول,11:30,7,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733S,5535,با ضمانت-چارتری,IST,AWZ,6457,9698070
استانبول,11:30,7,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733S,5535,با ضمانت-چارتری,IST,AWZ,6456,9698070
استانبول,11:30,3,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733K,5535,با ضمانت-چارتری,IST,AWZ,6455,8890946
استانبول,11:30,3,Karun,اهواز,جمعه 24 شهریور,1402/06/24,07:00,733K,5535,با ضمانت-چارتری,IST,AWZ,6454,8890946
استانبول,11:30,9,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6452,12522966
استانبول,11:30,9,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6451,12522966
استانبول,11:30,9,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6450,10908810
استانبول,11:30,9,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6449,10908810
استانبول,11:30,7,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733S,5535,با ضمانت-چارتری,IST,AWZ,6448,9698070
استانبول,11:30,7,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733S,5535,با ضمانت-چارتری,IST,AWZ,6447,9698070
استانبول,11:30,3,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733K,5535,با ضمانت-چارتری,IST,AWZ,6446,8890946
استانبول,11:30,3,Karun,اهواز,سه شنبه 28 شهریور,1402/06/28,07:00,733K,5535,با ضمانت-چارتری,IST,AWZ,6445,8890946
استانبول,11:30,9,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6443,12522966
استانبول,11:30,9,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733P,5535,با ضمانت-چارتری,IST,AWZ,6442,12522966
استانبول,11:30,9,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6441,10908810
استانبول,11:30,9,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6440,10908810
استانبول,11:30,7,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733S,5535,با ضمانت-چارتری,IST,AWZ,6439,9698070
استانبول,11:30,7,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733S,5535,با ضمانت-چارتری,IST,AWZ,6438,9698070
استانبول,11:30,3,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733K,5535,با ضمانت-چارتری,IST,AWZ,6437,8890946
استانبول,11:30,3,Karun,اهواز,جمعه 31 شهریور,1402/06/31,07:00,733K,5535,با ضمانت-چارتری,IST,AWZ,6436,8890946
دبی,,2,Iranair,اهواز,یکشنبه 22 مرداد,1402/05/22,11:35,A319-100I,610,با ضمانت-سیستمی,DXB,AWZ,6434,12787000
دبی,,موجود,Iranair,اهواز,یکشنبه 22 مرداد,1402/05/22,11:35,A319-100V,610,با ضمانت-سیستمی,DXB,AWZ,6433,8658500
دبی,,8,Iranair,اهواز,یکشنبه 22 مرداد,1402/05/22,11:35,A319-100M,610,با ضمانت-سیستمی,DXB,AWZ,6432,5881500
,,5,Karun,,سه شنبه 14 شهریور,,07:00,737Y,5535,چارتری,IST,AWZ,6493,11000000
,,3,Karun,,سه شنبه 31 مرداد,,07:00,737Y,5535,چارتری,IST,AWZ,6498,10000000
,,4,Karun,,جمعه 27 مرداد,,07:00,Y,5535,چارتری,IST,AWZ,6501,11000000
استانبول,11:30,5,Karun,اهواز,جمعه 27 مرداد,1402/05/27,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6500,14540730
استانبول,11:30,5,Karun,اهواز,جمعه 27 مرداد,1402/05/27,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6499,10908810
استانبول,11:30,موجود,Karun,اهواز,سه شنبه 31 مرداد,1402/05/31,07:00,733W,5535,با ضمانت-سیستمی,IST,AWZ,6497,14710000
استانبول,11:30,9,Karun,اهواز,سه شنبه 31 مرداد,1402/05/31,07:00,733W,5535,با ضمانت-چارتری,IST,AWZ,6496,14540730
استانبول,11:30,موجود,Karun,اهواز,سه شنبه 31 مرداد,1402/05/31,07:00,733Y,5535,با ضمانت-سیستمی,IST,AWZ,6495,11028300
استانبول,11:30,9,Karun,اهواز,سه شنبه 31 مرداد,1402/05/31,07:00,733Y,5535,با ضمانت-چارتری,IST,AWZ,6494,10908810
,,9,Iranair,,جمعه 24 شهریور,,17:35,Y,427,,THR,SYZ,6526,1325500
,,9,Mahan,,جمعه 07 مهر,,11:40,BAE-146B,1088,,THR,SYZ,6533,1326100
تبریز,21:40,موجود,Karun,اهواز,پنج شنبه 16 شهریور,1402/06/16,20:00,733TOR,2657,با ضمانت-خدمات گردشگری,TBZ,AWZ,6505,2260000
ساری,20:35,9,Aseman,اهواز,جمعه 27 مرداد,1402/05/27,19:10,100Y,3974,با ضمانت,SRY,AWZ,6507,1353646
تهران,,موجود,Iranair,شیراز,پنج شنبه 06 مهر,1402/07/06,12:55,F-100Y,425,با ضمانت-سیستمی,THR,SYZ,6534,1325500
تهران,,موجود,Iranair,شیراز,جمعه 07 مهر,1402/07/07,17:35,A319-100J,427,با ضمانت-سیستمی بیزنس,THR,SYZ,6532,2115500
تهران,13:10,موجود,Mahan,شیراز,جمعه 07 مهر,1402/07/07,11:40,BAEEY_D,1088,با ضمانت-سیستمی,THR,SYZ,6531,1326100
تهران,,موجود,Iranair,شیراز,جمعه 07 مهر,1402/07/07,17:35,A319-100Y,427,با ضمانت-سیستمی,THR,SYZ,6530,1325500
تهران,15:15,9,Qeshm,شیراز,سه شنبه 21 شهریور,1402/06/21,13:55,100A,1237,با ضمانت-سیستمی,THR,SYZ,6529,1326100
تهران,15:15,9,Qeshm,شیراز,سه شنبه 21 شهریور,1402/06/21,13:55,100A,1237,با ضمانت,THR,SYZ,6528,1322478
تهران,,موجود,Iranair,شیراز,پنج شنبه 23 شهریور,1402/06/23,12:55,F-100Y,425,با ضمانت-سیستمی,THR,SYZ,6527,1325500
تهران,,5,Iranair,شیراز,جمعه 24 شهریور,1402/06/24,17:35,A319-100J,427,با ضمانت-سیستمی بیزنس,THR,SYZ,6525,2115500
تهران,20:40,موجود,Qeshm,شیراز,جمعه 24 شهریور,1402/06/24,19:20,100A,1299,با ضمانت-سیستمی,THR,SYZ,6524,1326100
تهران,13:10,موجود,Mahan,شیراز,جمعه 24 شهریور,1402/06/24,11:40,BAEEY_D,1088,با ضمانت-سیستمی,THR,SYZ,6523,1326100
تهران,,موجود,Iranair,شیراز,جمعه 24 شهریور,1402/06/24,17:35,A319-100Y,427,با ضمانت-سیستمی,THR,SYZ,6522,1325500
تهران,20:40,9,Qeshm,شیراز,جمعه 24 شهریور,1402/06/24,19:20,100A,1299,با ضمانت,THR,SYZ,6521,1295756
تهران,20:40,9,Qeshm,شیراز,جمعه 24 شهریور,1402/06/24,19:20,100A,1299,با ضمانت,THR,SYZ,6520,1295756
تهران,,7,Iranair,شیراز,دوشنبه 27 شهریور,1402/06/27,17:35,A319-100J,427,با ضمانت-سیستمی بیزنس,THR,SYZ,6519,2115500
تهران,20:40,موجود,Qeshm,شیراز,دوشنبه 27 شهریور,1402/06/27,19:20,100A,1299,با ضمانت-سیستمی,THR,SYZ,6518,1326100
تهران,,موجود,Iranair,شیراز,دوشنبه 27 شهریور,1402/06/27,17:35,A319-100Y,427,با ضمانت-سیستمی,THR,SYZ,6517,1325500
تهران,20:40,9,Qeshm,شیراز,دوشنبه 27 شهریور,1402/06/27,19:20,100A,1299,با ضمانت,THR,SYZ,6516,1295756
تهران,20:40,9,Qeshm,شیراز,دوشنبه 27 شهریور,1402/06/27,19:20,100A,1299,با ضمانت,THR,SYZ,6515,1295756
تهران,15:15,موجود,Qeshm,شیراز,سه شنبه 28 شهریور,1402/06/28,13:55,100A,1237,با ضمانت-سیستمی,THR,SYZ,6514,1326100
تهران,15:15,9,Qeshm,شیراز,سه شنبه 28 شهریور,1402/06/28,13:55,100A,1237,با ضمانت,THR,SYZ,6513,1295756
تهران,,موجود,Iranair,شیراز,چهارشنبه 29 شهریور,1402/06/29,17:35,F-100Y,427,با ضمانت-سیستمی,THR,SYZ,6512,1325500
تهران,,موجود,Iranair,شیراز,پنج شنبه 30 شهریور,1402/06/30,12:55,F-100Y,425,با ضمانت-سیستمی,THR,SYZ,6511,1325500
تهران,20:40,9,Qeshm,شیراز,جمعه 31 شهریور,1402/06/31,19:20,100A,1299,با ضمانت,THR,SYZ,6510,1295756
تهران,,9,Iranair,شیراز,شنبه 08 مهر,1402/07/08,18:20,A319-100J,427,با ضمانت-سیستمی بیزنس,THR,SYZ,6509,2115500
